$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
-1.959919e+00,-9.351238e-01,-5.489881e-01,1.583567e+00,1.419252e+00,-2.355311e+01,-2.867311e+00,-4.265628e+00
-1.668802e+00,-4.301240e-01,-1.259059e-02,1.744211e+00,1.235701e+00,-2.383860e+01,-3.412092e+00,-3.556548e+00
-6.766564e-01,-8.337040e-01,-9.943026e-01,1.107086e+00,4.976310e-01,-2.313369e+01,-2.765123e+00,-4.149217e+00
-1.451157e-01,-6.991883e-01,-3.965686e-01,1.875344e+00,5.681282e-01,-2.335365e+01,-3.697303e+00,-3.949914e+00
-1.137352e+00,-1.100784e+00,-7.310207e-01,1.273319e+00,1.821328e+00,-2.368017e+01,-3.050333e+00,-3.544533e+00
-1.203056e+00,-7.277170e-01,-2.084785e-01,1.551977e+00,1.070438e-03,-2.318466e+01,-2.699847e+00,-3.971932e+00
-2.107655e-01,-1.068277e+00,-1.183402e+00,1.158706e+00,1.263496e+00,-2.385869e+01,-3.348778e+00,-3.502375e+00
-7.418774e-01,-4.645224e-01,-5.156721e-01,1.827582e+00,1.677247e+00,-2.363824e+01,-2.984677e+00,-3.600665e+00
-1.733954e+00,-8.031622e-01,-8.368270e-01,1.461712e+00,9.309427e-01,-2.334357e+01,-3.633607e+00,-4.133057e+00
-1.896237e+00,-3.159842e-01,-1.030864e+00,1.366498e+00,7.238882e-01,-2.304984e+01,-3.147504e+00,-3.689610e+00
-8.881836e-01,-9.671233e-01,-5.606826e-02,1.969672e+00,1.978072e+00,-2.397005e+01,-3.529831e+00,-4.282271e+00
-4.199080e-01,-5.791968e-01,-6.842884e-01,1.012710e+00,1.079934e+00,-2.350349e+01,-2.932591e+00,-3.816855e+00
-1.427503e+00,-1.232258e+00,-3.632621e-01,1.651098e+00,3.408947e-01,-2.345489e+01,-3.314918e+00,-3.411480e+00
-1.310951e+00,-5.269849e-01,-7.962465e-01,1.928256e+00,1.478238e+00,-2.328424e+01,-3.107908e+00,-3.774746e+00
-2.874406e-01,-8.656235e-01,-4.749333e-01,1.282418e+00,2.241149e-01,-2.373564e+01,-3.506837e+00,-4.180151e+00
-7.560216e-01,-7.901937e-01,-1.061513e+00,1.699953e+00,8.410032e-01,-2.376908e+01,-2.830527e+00,-3.918974e+00
-1.779380e+00,-1.130754e+00,-8.642973e-02,1.089336e+00,1.579981e+00,-2.318930e+01,-3.229456e+00,-3.326344e+00
-1.597882e+00,-6.417206e-01,-6.479394e-01,1.239238e+00,1.763600e+00,-2.341900e+01,-2.801916e+00,-3.996292e+00
-6.211099e-01,-1.294780e+00,-9.688067e-01,1.596925e+00,5.011142e-01,-2.362434e+01,-3.434245e+00,-3.463991e+00
-9.030298e-02,-3.785221e-01,-2.594360e-01,1.389351e+00,4.311124e-01,-2.390389e+01,-3.024274e+00,-3.639048e+00
-1.066678e+00,-1.029662e+00,-1.234073e+00,1.774446e+00,1.177478e+00,-2.307791e+01,-3.656603e+00,-4.108697e+00
-1.121288e+00,-6.542914e-01,-8.553771e-01,1.637429e+00,6.536940e-01,-2.321341e+01,-3.009724e+00,-4.195517e+00
-9.770904e-02,-1.251199e+00,-5.364889e-01,1.026369e+00,1.892245e+00,-2.375863e+01,-3.612756e+00,-3.788190e+00
-5.668393e-01,-4.203946e-01,-1.159947e+00,1.991161e+00,1.040990e+00,-2.372859e+01,-2.724605e+00,-3.314854e+00
-1.590144e+00,-1.019287e+00,-1.925274e-01,1.345003e+00,2.863175e-01,-2.330499e+01,-3.327637e+00,-3.909468e+00
-1.787476e+00,-5.061084e-01,-3.842977e-01,1.451937e+00,1.183911e-01,-2.308261e+01,-2.938823e+00,-3.473955e+00
-8.109102e-01,-9.175020e-01,-7.026591e-01,1.837352e+00,1.365184e+00,-2.388163e+01,-3.304550e+00,-4.004395e+00
-2.794319e-01,-7.400251e-01,-4.033615e-02,1.176272e+00,1.700818e+00,-2.359771e+01,-3.153966e+00,-4.094735e+00
-1.255967e+00,-1.149432e+00,-1.007229e+00,1.534402e+00,9.388812e-01,-2.342805e+01,-3.519692e+00,-3.627131e+00
-1.388393e+00,-3.578557e-01,-1.519522e-01,1.764694e+00,1.865045e+00,-2.331695e+01,-2.851378e+00,-3.513803e+00
-3.960339e-01,-9.567497e-01,-1.119213e+00,1.399114e+00,6.181910e-01,-2.364729e+01,-3.204409e+00,-3.981499e+00
-9.276951e-01,-5.917686e-01,-4.145941e-01,1.614514e+00,4.388070e-01,-2.386336e+01,-3.129049e+00,-4.117630e+00
-1.919718e+00,-1.188676e+00,-7.333238e-01,1.221655e+00,1.200805e+00,-2.316239e+01,-3.482080e+00,-3.587283e+00
-1.710831e+00,-6.775475e-01,-1.291911e+00,1.075659e+00,1.392167e+00,-2.344782e+01,-3.034643e+00,-4.296172e+00
-7.029839e-01,-1.086956e+00,-3.248598e-01,1.713635e+00,1.536769e-01,-2.352422e+01,-3.650369e+00,-3.701588e+00
-2.340369e-01,-4.436469e-01,-9.060223e-01,1.303899e+00,7.861821e-01,-2.399418e+01,-2.812056e+00,-3.401455e+00
-1.241792e+00,-8.550397e-01,-5.875015e-01,1.906783e+00,1.540793e+00,-2.303939e+01,-3.427783e+00,-3.808813e+00
-1.176589e+00,-4.741928e-01,-1.083988e+00,1.127267e+00,3.455471e-01,-2.354418e+01,-3.587032e+00,-3.380743e+00
-1.688710e-01,-8.206449e-01,-1.045873e-01,1.521396e+00,1.106561e+00,-2.349940e+01,-2.969360e+00,-3.848445e+00
-6.372713e-01,-7.100512e-01,-7.787049e-01,1.492289e+00,1.958312e+00,-2.302895e+01,-3.364095e+00,-4.250690e+00
-1.645202e+00,-1.058423e+00,-4.518028e-01,1.859009e+00,7.124273e-01,-2.395310e+01,-2.746422e+00,-3.720334e+00
-1.982915e+00,-5.616992e-01,-2.774842e-01,1.937623e+00,8.804223e-01,-2.365930e+01,-3.268101e+00,-4.163606e+00
-9.909608e-01,-1.222572e+00,-1.256697e+00,1.335551e+00,1.634049e+00,-2.336082e+01,-2.917031e+00,-3.569015e+00
-4.597252e-01,-3.258531e-01,-6.246999e-01,1.682041e+00,1.297934e+00,-2.314427e+01,-3.545391e+00,-3.534019e+00
-1.452137e+00,-9.848040e-01,-9.514138e-01,1.044748e+00,6.041330e-02,-2.381436e+01,-3.194321e+00,-3.941385e+00
-1.317717e+00,-7.725735e-01,-4.923784e-01,1.251845e+00,1.134250e+00,-2.392502e+01,-3.245138e+00,-4.078088e+00
-3.412198e-01,-1.120947e+00,-8.194388e-01,1.896825e+00,3.805614e-01,-2.309511e+01,-2.877466e+00,-3.670753e+00
-8.721500e-01,-5.367312e-01,-2.264817e-01,1.120771e+00,5.604265e-01,-2.337855e+01,-3.459899e+00,-3.432281e+00
-1.848800e+00,-8.831826e-01,-1.206042e+00,1.730537e+00,1.798009e+00,-2.358008e+01,-3.092227e+00,-4.026903e+00
-1.530294e+00,-3.883142e-01,-6.667315e-01,1.565986e+00,1.606578e+00,-2.380972e+01,-3.672530e+00,-3.357008e+00
-5.070584e-01,-1.047267e+00,-3.401766e-01,1.207196e+00,8.456252e-01,-2.323387e+01,-3.071459e+00,-3.887455e+00
-3.835320e-02,-6.241764e-01,-1.053334e+00,1.806492e+00,2.126237e-01,-2.326342e+01,-3.387060e+00,-4.211681e+00
-1.061986e+00,-1.285049e+00,-7.427998e-02,1.420302e+00,1.458448e+00,-2.371863e+01,-2.785989e+00,-3.744069e+00
-1.046146e+00,-7.532141e-01,-9.814144e-01,1.898504e+00,1.884665e+00,-2.382816e+01,-2.922873e+00,-3.714964e+00
-5.419878e-02,-1.154840e+00,-3.879646e-03,1.265301e+00,6.300539e-01,-2.312728e+01,-3.320826e+00,-4.245319e+00
-5.224752e-01,-5.164183e-01,-7.187686e-01,1.721044e+00,3.100483e-01,-2.334431e+01,-3.137633e+00,-3.857724e+00
-1.514879e+00,-9.199676e-01,-3.897626e-01,1.115127e+00,1.048539e+00,-2.367462e+01,-3.535585e+00,-3.390021e+00
-1.864327e+00,-4.149982e-01,-1.768956e-01,1.213272e+00,1.357178e+00,-2.396689e+01,-2.994794e+00,-3.931132e+00
-8.566171e-01,-1.006049e+00,-1.154004e+00,1.576025e+00,9.517921e-02,-2.301201e+01,-3.628099e+00,-3.523766e+00
-3.255056e-01,-6.518142e-01,-5.627787e-01,1.406415e+00,9.620637e-01,-2.348296e+01,-2.709326e+00,-3.575363e+00
-1.333429e+00,-1.240939e+00,-8.913584e-01,1.804266e+00,1.708917e+00,-2.355939e+01,-3.342631e+00,-4.169954e+00
-1.467548e+00,-4.538792e-01,-5.931303e-01,1.526979e+00,5.950094e-01,-2.370123e+01,-3.018673e+00,-4.033252e+00
-4.443202e-01,-8.574302e-01,-9.219778e-01,1.136821e+00,1.856947e+00,-2.327766e+01,-3.666627e+00,-3.438630e+00
-9.751263e-01,-6.906914e-01,-2.885570e-01,1.845614e+00,1.208812e+00,-2.324861e+01,-2.795734e+00,-3.660500e+00
-1.998751e+00,-1.092317e+00,-1.265933e+00,1.490548e+00,4.620198e-01,-2.379373e+01,-3.443687e+00,-4.067835e+00
-1.629479e+00,-5.893364e-01,-7.694690e-01,1.337715e+00,1.299450e-01,-2.356256e+01,-2.836460e+00,-3.753348e+00
-6.529892e-01,-1.178463e+00,-4.407300e-01,1.951571e+00,1.384617e+00,-2.339287e+01,-3.219764e+00,-4.220959e+00
-1.844079e-01,-3.525367e-01,-1.113424e+00,1.034770e+00,1.548373e+00,-2.310990e+01,-3.113751e+00,-3.882084e+00
-1.161050e+00,-9.435865e-01,-1.361568e-01,1.675905e+00,8.098211e-01,-2.390902e+01,-3.497055e+00,-3.351637e+00
-1.226202e+00,-3.243666e-01,-9.559259e-01,1.397438e+00,1.114576e+00,-2.341381e+01,-3.283017e+00,-3.900189e+00
-2.496288e-01,-9.754758e-01,-6.392210e-01,1.751233e+00,3.687523e-01,-2.361512e+01,-2.901674e+00,-3.305576e+00
-7.186391e-01,-5.553118e-01,-1.221828e+00,1.231144e+00,6.892534e-01,-2.389760e+01,-3.560690e+00,-3.793560e+00
-1.695182e+00,-1.208402e+00,-2.526225e-01,1.620161e+00,1.950207e+00,-2.306784e+01,-3.179347e+00,-4.200887e+00
-1.935499e+00,-7.193377e-01,-4.868314e-01,1.707564e+00,1.641636e+00,-2.329065e+01,-3.603003e+00,-3.620782e+00
-9.119123e-01,-1.059928e+00,-8.034065e-01,1.065617e+00,9.040538e-01,-2.374608e+01,-2.953104e+00,-4.088386e+00
-3.805543e-01,-4.884050e-01,-1.002327e-01,1.920667e+00,3.668914e-02,-2.377464e+01,-3.380415e+00,-4.014647e+00
-1.403867e+00,-8.270130e-01,-1.069309e+00,1.306129e+00,1.290377e+00,-2.319863e+01,-2.730516e+00,-3.484208e+00
-1.271628e+00,-6.178341e-01,-4.925444e-02,1.020783e+00,4.042846e-01,-2.305637e+01,-3.687458e+00,-3.597536e+00
-2.637732e-01,-1.270925e+00,-1.018620e+00,1.627879e+00,1.141806e+00,-2.398037e+01,-3.056114e+00,-4.127884e+00
-7.953141e-01,-3.869052e-01,-3.545441e-01,1.358402e+00,1.790421e+00,-2.350893e+01,-3.402341e+00,-3.975150e+00
-1.803077e+00,-1.038014e+00,-6.714072e-01,1.992899e+00,5.367941e-01,-2.346435e+01,-2.770996e+00,-3.507455e+00
-1.574674e+00,-5.508660e-01,-1.191199e+00,1.835183e+00,8.688001e-01,-2.317935e+01,-3.261090e+00,-3.814183e+00
-5.823074e-01,-8.894756e-01,-2.222811e-01,1.437991e+00,1.614685e+00,-2.384959e+01,-2.861192e+00,-3.406825e+00
-1.134805e-01,-7.818150e-01,-8.439866e-01,1.544383e+00,1.450434e+00,-2.363207e+01,-3.476230e+00,-3.692310e+00
-1.105511e+00,-1.122405e+00,-5.275706e-01,1.182404e+00,1.894195e-01,-2.333338e+01,-3.076332e+00,-4.286894e+00
-1.082515e+00,-4.989885e-01,-3.116523e-01,1.296366e+00,1.727699e+00,-2.343762e+01,-3.551268e+00,-4.138427e+00
-7.446884e-02,-9.103510e-01,-1.283519e+00,1.930420e+00,9.745002e-01,-2.351805e+01,-3.184573e+00,-3.606035e+00
-6.057046e-01,-7.631358e-01,-5.749285e-01,1.083200e+00,9.150242e-02,-2.398509e+01,-3.273885e+00,-3.493096e+00
-1.613292e+00,-1.172575e+00,-8.995372e-01,1.689975e+00,1.329573e+00,-2.303408e+01,-2.907190e+00,-3.962653e+00
-1.763841e+00,-6.614156e-01,-1.130782e+00,1.606480e+00,1.013124e+00,-2.332641e+01,-3.358556e+00,-3.421733e+00
-7.715584e-01,-1.258353e+00,-1.594407e-01,1.244821e+00,2.516829e-01,-2.365272e+01,-2.756509e+00,-3.827107e+00
-3.031587e-01,-3.972788e-01,-7.468001e-01,1.772706e+00,6.815519e-01,-2.387368e+01,-3.580916e+00,-4.275922e+00
-1.295227e+00,-9.961421e-01,-4.227169e-01,1.375956e+00,1.926887e+00,-2.316892e+01,-2.978869e+00,-3.683261e+00
-1.412088e+00,-7.006595e-01,-6.961745e-01,1.168745e+00,7.514864e-01,-2.309195e+01,-3.397115e+00,-3.319995e+00
-4.353245e-01,-1.110097e+00,-3.717243e-01,1.558052e+00,1.512989e+00,-2.388719e+01,-2.780419e+00,-3.912625e+00
-9.040296e-01,-4.365266e-01,-9.988371e-01,1.459487e+00,1.426870e+00,-2.360815e+01,-3.681942e+00,-4.190405e+00
-1.880397e+00,-8.478893e-01,-2.712909e-02,1.813695e+00,1.814736e-01,-2.343446e+01,-3.065246e+00,-3.784999e+00
-1.749666e+00,-3.347412e-01,-5.446113e-01,1.983128e+00,4.744866e-01,-2.320334e+01,-3.450237e+00,-4.099418e+00
-7.261633e-01,-9.336033e-01,-8.688538e-01,1.368178e+00,1.227625e+00,-2.375234e+01,-3.098190e+00,-3.629770e+00
-1.952325e-01,-5.988924e-01,-2.000162e-01,1.645454e+00,1.829373e+00,-2.371937e+01,-3.235325e+00,-3.469362e+00
-1.218583e+00,-1.195831e+00,-1.171516e+00,1.003217e+00,5.913630e-01,-2.329980e+01,-2.883279e+00,-4.001662e+00
-1.152954e+00,-5.689492e-01,-3.269815e-01,1.782787e+00,1.271106e+00,-2.380429e+01,-3.163412e+00,-3.452561e+00
-1.295199e-01,-1.229852e+00,-6.583274e-01,1.427888e+00,2.474096e-02,-2.322441e+01,-3.513513e+00,-4.045199e+00
-6.609974e-01,-3.028555e-01,-6.171935e-02,1.589699e+00,9.072423e-01,-2.325689e+01,-2.948851e+00,-4.057840e+00
-1.684462e+00,-9.617774e-01,-1.046837e+00,1.199587e+00,1.669729e+00,-2.370832e+01,-3.298953e+00,-3.652428e+00
-1.944141e+00,-4.669393e-01,-8.310159e-01,1.097537e+00,1.986109e+00,-2.393119e+01,-2.714827e+00,-4.232479e+00
-9.677208e-01,-8.133604e-01,-4.998594e-01,1.738625e+00,7.471305e-01,-2.310531e+01,-3.333483e+00,-3.762823e+00
-4.985902e-01,-7.330512e-01,-1.219525e+00,1.275057e+00,3.177427e-01,-2.338386e+01,-3.000036e+00,-3.336302e+00
-1.475286e+00,-1.081455e+00,-2.345970e-01,1.888744e+00,1.071865e+00,-2.358917e+01,-3.618692e+00,-3.868611e+00
-1.356551e+00,-3.653179e-01,-1.250200e+00,1.658337e+00,2.472660e-01,-2.366559e+01,-2.817806e+00,-4.255375e+00
-3.643985e-01,-1.024239e+00,-2.649231e-01,1.052344e+00,1.486306e+00,-2.337090e+01,-3.417908e+00,-3.722975e+00
-8.333463e-01,-6.314260e-01,-9.430093e-01,1.961349e+00,1.571943e+00,-2.314946e+01,-3.040547e+00,-3.376151e+00
-1.825590e+00,-1.292329e+00,-6.115052e-01,1.327948e+00,8.177599e-01,-2.382357e+01,-3.640649e+00,-3.845715e+00
-1.553990e+00,-7.955749e-01,-1.127023e-01,1.469060e+00,5.248155e-01,-2.353863e+01,-3.122899e+00,-3.539162e+00
-5.463487e-01,-1.143977e+00,-1.097472e+00,1.867110e+00,1.771120e+00,-2.349006e+01,-3.491555e+00,-3.944544e+00
-1.468787e-02,-5.294774e-01,-4.592842e-01,1.150488e+00,1.169868e+00,-2.302254e+01,-2.845867e+00,-4.158495e+00
-1.022665e+00,-8.758988e-01,-7.902816e-01,1.513317e+00,4.074428e-01,-2.394266e+01,-3.214523e+00,-3.565827e+00
