$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
6.778428e-01,1.511315e-01,7.859822e-01,3.321971e+01,1.278089e+01,3.166661e-24,1.073100e-03,1.417603e-04
2.305307e-01,1.949615e-01,1.664543e-01,3.106627e+01,9.084740e+01,9.355167e-24,4.324196e-04,5.614490e-05
2.263590e-02,8.741319e-02,3.533435e-01,7.227846e+01,5.157358e+00,1.114047e-24,1.792989e-03,1.903995e-04
1.040123e-02,2.743474e-01,5.278565e-01,8.662088e+01,7.593156e+00,2.191279e-24,5.393850e-04,6.861107e-05
1.021032e-01,5.990019e-02,5.537365e-02,2.165465e+01,4.305755e+01,4.356877e-24,1.210512e-03,2.697649e-04
3.469563e-01,4.722227e-01,2.373013e-01,4.808846e+01,1.985794e+01,7.173521e-24,2.848454e-04,2.924023e-04
3.530718e-02,1.035609e-01,1.118372e-01,1.108532e+01,1.149247e+00,1.533357e-24,6.392628e-04,1.144498e-04
4.811530e-02,1.688210e-01,3.218263e-01,1.785850e+01,1.362227e+01,1.188440e-24,5.686725e-04,8.354337e-05
4.558061e-01,7.569260e-02,1.515518e-01,7.885416e+01,2.401936e+00,8.033191e-24,1.325971e-03,2.134261e-04
1.342301e-01,2.905820e-01,5.936334e-01,1.320599e+01,3.634348e+00,4.182588e-24,3.468179e-04,3.695889e-04
1.416446e-02,1.308632e-01,6.222408e-02,5.376966e+01,6.280707e+01,2.629800e-24,8.086736e-04,9.399341e-05
2.949212e-02,4.089647e-01,2.154113e-01,3.681172e+01,4.041829e+01,1.549813e-24,2.125543e-04,4.395338e-04
3.111298e-01,8.968777e-02,4.569024e-01,1.611374e+01,7.008502e+00,5.836214e-24,8.482827e-04,1.295822e-04
9.154756e-01,2.375875e-01,8.844350e-02,6.404603e+01,1.631637e+00,5.452318e-24,4.101475e-04,6.142136e-05
8.669899e-02,5.187419e-02,8.427913e-01,2.632095e+01,2.873742e+01,1.911464e-24,1.636857e-03,1.802731e-04
8.991958e-02,1.765167e-01,1.043724e-01,7.915974e+01,7.667693e+01,1.485390e-24,1.194336e-03,1.927685e-04
8.826758e-01,7.001001e-02,9.911066e-01,1.842049e+01,4.266325e+00,7.459708e-24,4.777209e-04,5.684349e-05
3.002789e-01,3.044961e-01,1.910871e-01,5.260703e+01,2.041965e+00,4.525703e-24,7.283959e-04,1.387638e-04
3.055770e-02,1.202354e-01,4.076030e-01,1.303548e+01,1.118249e+01,2.115332e-24,2.913501e-04,4.073607e-04
1.366698e-02,3.845934e-01,6.654330e-01,1.634075e+01,2.276029e+01,1.079230e-24,1.012059e-03,1.171839e-04
1.391179e-01,9.861690e-02,7.014482e-02,3.767252e+01,1.245028e+00,9.727322e-24,2.354510e-04,2.993878e-04
4.726007e-01,2.229389e-01,2.736663e-01,2.549265e+01,9.163548e+00,3.288804e-24,1.952872e-03,2.658500e-04
4.640567e-02,5.741969e-02,1.284226e-01,6.371863e+01,5.115845e+01,2.758075e-24,4.543270e-04,6.761540e-05
3.407626e-02,3.516582e-01,2.551935e-01,3.364956e+01,3.935586e+00,1.989635e-24,9.579145e-04,9.262932e-05
3.594842e-01,1.388576e-01,1.196802e-01,1.370318e+01,7.193608e+01,5.276448e-24,2.154632e-04,3.642255e-04
1.058946e-01,2.038490e-01,5.145683e-01,7.008325e+01,1.617381e+01,5.641392e-24,1.600539e-03,2.185246e-04
1.002879e-02,8.085057e-02,5.420848e-02,3.094196e+01,2.897475e+00,1.607924e-24,3.600083e-04,8.553921e-05
2.347045e-02,2.574326e-01,1.700321e-01,2.176283e+01,1.348792e+00,2.738033e-24,1.457269e-03,1.764625e-04
2.223365e-01,6.630364e-02,3.624683e-01,8.944804e+01,2.424471e+01,4.046981e-24,6.028870e-04,6.012308e-05
6.540217e-01,4.440821e-01,7.701515e-02,1.083353e+01,3.534863e+01,7.764176e-24,7.695708e-04,1.311945e-04
6.901600e-02,1.138711e-01,7.308751e-01,4.741379e+01,6.453884e+00,1.233039e-24,3.183792e-04,4.450028e-04
5.940157e-02,4.738418e-01,1.106813e-01,2.497109e+01,1.301895e+01,3.856456e-24,5.211739e-04,1.258377e-04
5.628221e-01,1.058094e-01,2.294980e-01,5.639404e+01,2.337504e+00,2.425938e-24,1.254082e-03,4.947940e-04
1.911441e-01,2.784121e-01,6.000282e-02,1.702724e+01,4.889375e+00,1.265896e-24,2.749854e-04,1.608572e-04
2.017519e-02,6.188683e-02,5.589558e-01,4.170242e+01,8.916750e+01,8.553741e-24,6.616874e-04,6.296693e-05
1.160115e-02,1.908369e-01,3.259632e-01,5.099928e+01,4.381635e+01,5.120930e-24,2.494575e-04,2.394516e-04
1.224863e-01,8.711074e-02,1.572510e-01,1.163101e+01,8.017773e+00,1.794404e-24,1.114027e-03,8.158565e-05
4.163377e-01,3.247843e-01,7.939027e-01,8.330426e+01,1.088151e+00,1.680204e-24,4.164712e-04,9.668354e-05
3.945785e-02,1.489317e-01,8.524932e-02,2.023622e+01,1.951537e+01,6.329458e-24,1.859877e-03,3.279379e-04
5.350220e-02,2.410826e-01,8.927823e-01,1.049018e+01,2.536791e+00,8.782710e-24,2.053723e-04,2.526181e-04
5.447871e-01,5.358890e-02,9.580328e-02,4.245013e+01,1.386137e+01,1.046244e-24,8.787927e-04,7.449314e-05
1.602086e-01,4.102936e-01,4.420343e-01,2.282454e+01,6.171926e+01,3.097952e-24,3.959671e-04,1.058888e-04
1.573703e-02,9.161917e-02,2.131046e-01,9.837817e+01,3.441867e+00,3.432782e-24,1.694352e-03,3.108458e-04
2.662723e-02,2.812769e-01,6.438744e-02,6.842007e+01,7.392650e+00,6.616846e-24,5.481638e-04,1.533970e-04
2.616330e-01,1.289806e-01,5.994030e-01,2.741519e+01,4.117985e+01,1.413869e-24,1.376601e-03,3.918995e-04
7.700510e-01,1.652666e-01,1.432232e-01,3.502536e+01,2.821198e+01,2.333069e-24,3.340181e-04,2.030908e-04
7.843125e-02,7.543878e-02,2.967764e-01,1.521961e+01,1.546748e+00,4.641078e-24,8.388183e-04,5.165430e-05
8.269614e-02,3.169651e-01,4.879189e-01,1.978636e+01,5.341945e+01,3.650701e-24,2.810166e-04,7.270638e-05
8.424248e-01,1.229275e-01,5.205718e-02,8.519619e+01,9.429750e+00,3.033525e-24,6.537732e-04,2.477224e-04
2.479108e-01,1.725298e-01,2.661163e-01,1.211155e+01,1.234532e+00,1.034934e-24,5.322487e-04,3.212947e-04
2.436171e-02,6.720866e-02,1.260268e-01,4.897508e+01,2.135861e+01,9.245221e-24,1.238254e-03,1.089800e-04
1.722499e-02,2.180642e-01,7.399760e-02,4.040914e+01,1.030681e+01,4.716184e-24,4.379692e-04,3.786752e-04
1.692161e-01,5.516285e-02,6.927226e-01,1.757200e+01,1.785184e+00,2.224754e-24,1.751825e-03,1.488993e-04
4.975553e-01,4.006094e-01,1.791430e-01,5.925239e+01,4.803434e+00,1.337592e-24,2.624724e-04,5.297581e-05
5.067255e-02,1.008923e-01,3.778184e-01,2.376601e+01,8.450594e+01,6.777693e-24,1.049859e-03,2.073665e-04
3.871788e-02,1.992235e-01,2.012915e-01,1.474840e+01,5.642693e+00,8.091954e-24,4.007610e-04,4.786356e-04
3.670080e-01,7.760741e-02,4.248892e-01,3.614530e+01,3.258283e+01,1.296617e-24,1.657987e-03,1.222854e-04
1.247299e-01,3.659935e-01,1.002681e-01,2.880626e+01,2.672206e+01,2.465207e-24,2.079976e-04,6.450530e-05
1.317051e-02,1.419419e-01,9.394440e-01,6.511703e+01,1.518706e+00,3.677432e-24,8.605060e-04,1.640592e-04
1.779648e-02,4.626566e-01,2.853571e-01,9.618949e+01,2.981856e+00,6.261175e-24,3.546199e-04,7.953929e-05
1.878610e-01,1.165190e-01,1.352528e-01,2.334413e+01,1.688982e+01,1.768725e-24,7.976454e-04,2.345472e-04
6.379219e-01,2.518301e-01,6.309338e-01,4.420319e+01,6.751072e+01,1.908207e-24,5.816673e-04,3.393427e-04
6.045288e-02,6.370436e-02,6.737268e-02,1.007435e+01,3.902681e+00,5.014146e-24,1.308342e-03,9.961798e-05
7.031470e-02,2.698055e-01,4.709973e-01,6.064383e+01,1.866837e+01,1.569320e-24,6.864173e-04,3.527273e-04
7.421302e-01,5.890446e-02,2.196204e-01,2.678478e+01,1.058622e+00,5.964733e-24,3.065399e-04,9.011577e-05
2.182743e-01,4.979027e-01,8.675223e-01,3.887758e+01,8.076856e+00,5.534930e-24,1.124990e-03,8.753058e-05
2.067939e-02,1.092000e-01,8.977664e-02,1.583386e+01,4.674435e+01,1.957403e-24,5.023973e-04,2.226241e-04
1.137257e-02,3.412406e-01,1.475653e-01,1.251805e+01,9.685210e+01,1.171691e-24,1.928293e-03,5.854919e-05
1.077157e-01,1.536879e-01,3.163302e-01,5.478043e+01,5.586380e+00,7.846834e-24,4.639985e-04,1.726540e-04
3.172560e-01,1.849051e-01,6.032186e-02,1.883894e+01,2.078465e+00,4.131762e-24,9.999174e-04,4.609967e-04
3.347450e-02,8.289817e-02,5.826436e-01,7.740057e+01,1.179954e+01,2.575300e-24,2.406067e-04,1.353284e-04
4.399958e-02,4.312033e-01,5.620827e-02,4.553416e+01,1.767120e+00,2.159789e-24,1.521227e-03,5.554248e-05
4.321171e-01,9.457175e-02,5.433465e-01,1.128091e+01,3.064119e+01,4.257002e-24,3.820256e-04,1.892453e-04
1.467755e-01,2.336544e-01,1.140225e-01,9.148484e+01,3.732016e+01,7.088341e-24,9.108631e-04,4.205807e-04
1.494203e-02,5.101180e-02,2.446216e-01,2.127882e+01,6.572944e+00,1.501157e-24,2.287449e-04,1.426542e-04
2.792606e-02,1.601125e-01,7.714321e-01,2.944831e+01,3.348232e+00,2.893150e-24,7.535310e-04,2.889602e-04
2.842178e-01,7.178322e-02,7.989656e-02,7.363940e+01,5.903639e+01,3.235484e-24,3.224372e-04,1.136202e-04
9.667454e-01,2.954763e-01,3.473088e-01,1.414126e+01,1.478660e+01,9.494246e-24,1.426044e-03,6.942327e-05
9.491511e-02,1.330765e-01,1.620759e-01,3.260748e+01,2.555305e+00,1.141142e-24,6.102069e-04,2.717523e-04
